0.	0.10966071080082358
0.05	0.24665085695576863
0.1	0.16926385332211016
0.15000000000000002	0.17234252507127895
0.2	0.22975742961708678
0.25	0.32065011063281357
0.30000000000000004	0.4465963631985801
0.35000000000000003	0.35768495738426526
0.4	0.5159004951134086
0.45	0.4590049185208208
0.5	0.5885715967362373
0.55	0.6259343519754209
0.6000000000000001	0.6570530387645857
0.65	0.7482669919889393
0.7000000000000001	0.8012687318529846
0.75	0.8247138953170685
0.8	0.7355848053357126
0.8500000000000001	0.9404390708027047
0.9	0.798454742998067
0.9500000000000001	0.9199034763147067
1.	0.875914825564239
1.05	1.0112794635610742
1.1	0.9099477366614447
1.1500000000000001	1.0975507036881547
1.2000000000000002	1.0568222159227454
1.25	1.096169169637553
1.3	1.1128681253419201
1.35	1.137605728656613
1.4000000000000001	1.0791447611219536
1.4500000000000002	1.0666513899412648
1.5	1.1957287699915413
1.55	1.146878985090497
1.6	1.1667864813702404
1.6500000000000001	1.0467640429480047
1.7000000000000002	1.080752535707921
1.75	1.0278340447303154
1.8	1.0486499438373802
1.85	1.068093631216486
1.9000000000000001	1.0783367683275735
1.9500000000000002	1.0297326775665132
2.	0.9658710253486771
2.0500000000000003	1.0050221312121492
2.1	0.9801182139184492
2.15	1.0311837818358087
2.2	0.8306261615862429
2.25	0.951876721499638
2.3000000000000003	0.8438736828462863
2.35	0.7209715804005217
2.4000000000000004	0.7728098083622845
2.45	0.6643836764642534
2.5	0.7473306748487956
2.5500000000000003	0.6052995741711401
2.6	0.5191529684991046
2.6500000000000004	0.6247111167159557
2.7	0.578004627591182
2.75	0.4821816279309151
2.8000000000000003	0.3714268685048099
2.85	0.39025957327453203
2.9000000000000004	0.3007863513158817
2.95	0.2470951853832321
3.	0.30275641344958737
3.0500000000000003	0.28742777492323845
3.1	0.17108100389503123
3.1500000000000004	0.1474923280924121
3.2	0.04668866343914467
3.25	-0.02989176441808071
3.3000000000000003	-0.1451541999510834
3.35	-0.04528738725114953
3.4000000000000004	-0.17260805292675974
3.45	-0.1990416672081184
3.5	-0.23636020416702078
3.5500000000000003	-0.24503181047338732
3.6	-0.2569340220059144
3.6500000000000004	-0.40890577748513857
3.7	-0.3642716481307333
3.75	-0.46706081870949434
3.8000000000000003	-0.42992306633142174
3.85	-0.5254248413206796
3.9000000000000004	-0.6728264137635662
3.95	-0.7192082599322461
4.	-0.6113063890455359
4.05	-0.7661065196136949
4.1000000000000005	-0.6648743877459026
4.15	-0.6986763749433856
4.2	-0.6877160715409161
4.25	-0.868533756106885
4.3	-0.8922635548926874
4.3500000000000005	-0.7436448268859497
4.4	-0.8728051798835686
4.45	-0.8176208286109681
4.5	-0.9662192300004948
4.55	-0.957050692252987
4.6000000000000005	-0.797827158727589
4.65	-0.9544020522495196
4.7	-0.9030353934220976
4.75	-0.9216159795377014
4.800000000000001	-0.9858871852189031
4.8500000000000005	-0.8247750206279144
4.9	-0.8511292412600894
4.95	-0.7987267599969936
5.	-0.9305816756574985
5.050000000000001	-0.9029774490415954
5.1000000000000005	-0.8094310563838969
5.15	-0.7365701962181431
5.2	-0.8006081629769054
5.25	-0.8407820086447811
5.300000000000001	-0.6692865395985739
5.3500000000000005	-0.781631036733655
5.4	-0.6737776956854116
5.45	-0.5483804278287819
5.5	-0.5664618048018325
5.550000000000001	-0.6387584888302607
5.6000000000000005	-0.6110767400076926
5.65	-0.5481709299805678
5.7	-0.42291790949368036
5.75	-0.5075908753035072
5.800000000000001	-0.4402761264550038
5.8500000000000005	-0.2198717536987772
5.9	-0.342996895868282
5.95	-0.2040434221116661
6.	-0.2653668688571106
